# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 8.889652958014769568e-02 2.371769343377455944e-04 7.259981407229607877e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 1.208420656116956649e-01 5.891501744873641009e-04 2.430298013596006326e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 1.642674341762205836e-01 1.285141275112592707e-03 7.150700362566663392e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 2.232979864606629561e-01 1.553334524140185862e-03 1.164967117519734871e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 3.035415449656087006e-01 3.734907297742775731e-03 3.772718283182030768e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 4.126211390461415052e-01 7.360176740143021812e-01 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 5.608991823739490901e-01 3.093005531841046696e-03 5.645179956100674495e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 7.624618881985674168e-01 1.073245845716952864e-03 2.622500459832513477e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 1.036457440524030327e+00 5.040387108995566167e-04 1.644107496554786342e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 1.408915045649939968e+00 4.210828307777365670e-04 1.832764318156565294e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 1.915217671509155561e+00 -4.416536515496987673e-06 -2.568541490644869139e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 4.126211390461415052e-01 2.603463381689461009e+00 -1.607104084001775791e-05 -1.258798273162532299e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 3.539034586317788000e-02 1.970538676197228830e-03 3.216381044771319283e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 4.810809282451224134e-02 -1.987300079307994204e-03 -4.447908228535584862e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 6.539604343397804886e-02 3.329429316551199385e-04 1.011173985924183904e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 8.889652958014769568e-02 -6.072636960435756712e-04 -2.497041228825159099e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 1.208420656116956649e-01 -1.787750967416915841e-04 -9.906628570962519185e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 1.642674341762205836e-01 1.790390532329934575e-04 1.338230173636383957e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 2.232979864606629561e-01 6.320363870480282757e-04 6.367604651401409174e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 3.035415449656087006e-01 1.429116724849891938e-03 1.939222265402445024e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 4.126211390461415052e-01 3.093005531841046696e-03 5.645179956100674495e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 5.608991823739490901e-01 4.078660609173500040e-01 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 7.624618881985674168e-01 2.763685945193945347e-03 9.071735602499386361e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 1.036457440524030327e+00 1.237697553201862850e-03 5.423331945639079180e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 1.408915045649939968e+00 6.630825787321941714e-04 3.876966445266431718e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 1.915217671509155561e+00 2.503758678897587586e-04 1.956061769192446540e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 5.608991823739490901e-01 2.603463381689461009e+00 4.961237846535815907e-05 5.220204528527422772e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 3.539034586317788000e-02 -8.610027240943948302e-04 -1.881509082195970692e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 4.810809282451224134e-02 -3.025890504733339077e-06 -9.067025550451180470e-07 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 6.539604343397804886e-02 -9.436138450474089944e-05 -3.836804369868357676e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 8.889652958014769568e-02 -7.181593840518921015e-05 -3.953561483093688149e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 1.208420656116956649e-01 4.925883491700995933e-04 3.654451958035149443e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 1.642674341762205836e-01 3.875363934681830139e-04 3.878062475966242810e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 2.232979864606629561e-01 4.751831079215298472e-04 6.409354101677355257e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 3.035415449656087006e-01 7.084776694661689160e-04 1.287079331314626776e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 4.126211390461415052e-01 1.073245845716952864e-03 2.622500459832513477e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 5.608991823739490901e-01 2.763685945193945347e-03 9.071735602499386361e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 7.624618881985674168e-01 2.275511543468894393e-01 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 1.036457440524030327e+00 2.398069908594801895e-03 1.406801287206859569e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 1.408915045649939968e+00 1.058128495763164872e-03 8.282893885419693666e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 1.915217671509155561e+00 4.918656749169389268e-04 5.144650497164965190e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 7.624618881985674168e-01 2.603463381689461009e+00 1.149677178077297717e-04 1.619543600042549049e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 3.539034586317788000e-02 2.357496211975517808e-04 6.877059116111549611e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 4.810809282451224134e-02 -4.856299485240257166e-04 -1.942526951439644818e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 6.539604343397804886e-02 -2.537150544370485165e-04 -1.377119251092153308e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 8.889652958014769568e-02 3.036625198887186712e-04 2.231561239596985063e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 1.208420656116956649e-01 -1.294612236931031026e-05 -1.282117386558965999e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 1.642674341762205836e-01 2.534287219978324378e-04 3.385385284230845219e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 2.232979864606629561e-01 1.900837130466377558e-04 3.422536903140796526e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 3.035415449656087006e-01 6.001630205553452066e-04 1.455453527501631783e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 4.126211390461415052e-01 5.040387108995566167e-04 1.644107496554786342e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 5.608991823739490901e-01 1.237697553201862850e-03 5.423331945639079180e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 7.624618881985674168e-01 2.398069908594801895e-03 1.406801287206859569e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 1.036457440524030327e+00 1.276965376464488100e-01 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 1.408915045649939968e+00 1.957682136310620429e-03 2.045671175142087586e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 1.915217671509155561e+00 8.630017945376540532e-04 1.204955530484029189e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.036457440524030327e+00 2.603463381689461009e+00 2.350150833817668083e-04 4.419391038841311188e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 3.539034586317788000e-02 -4.244690775336300336e-04 -1.652230295897593132e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 4.810809282451224134e-02 1.860019734444931278e-05 9.927774712306343665e-06 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 6.539604343397804886e-02 2.357866048783252455e-05 1.707722147992778424e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 8.889652958014769568e-02 -1.431782732527723146e-04 -1.404001294051765404e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 1.208420656116956649e-01 -2.984618519513272217e-04 -3.944116014937121533e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 1.642674341762205836e-01 1.365523845149419033e-04 2.434021032268533465e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 2.232979864606629561e-01 2.895646760126349977e-04 6.956993278051919888e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 3.035415449656087006e-01 3.706693446748561050e-04 1.199467680453165453e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 4.126211390461415052e-01 4.210828307777365670e-04 1.832764318156565294e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 5.608991823739490901e-01 6.630825787321941714e-04 3.876966445266431718e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 7.624618881985674168e-01 1.058128495763164872e-03 8.282893885419693666e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 1.036457440524030327e+00 1.957682136310620429e-03 2.045671175142087586e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 1.408915045649939968e+00 7.171889382053107942e-02 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 1.915217671509155561e+00 1.548826541202879929e-03 2.885591649716780574e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.408915045649939968e+00 2.603463381689461009e+00 5.003916592940961918e-04 1.255594851442871050e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 3.539034586317788000e-02 2.110298101552605336e-04 1.097574490693179318e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 4.810809282451224134e-02 -8.017109002983935275e-04 -5.717653364279593961e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 6.539604343397804886e-02 -1.296409644457121343e-04 -1.254602093665800979e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 8.889652958014769568e-02 -1.166613177427540507e-04 -1.528561574910626054e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 1.208420656116956649e-01 -2.515661415586589768e-05 -4.442001625787861364e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 1.642674341762205836e-01 -8.659684758759694627e-05 -2.062494474068027512e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 2.232979864606629561e-01 4.238177580352164365e-05 1.360569794418436148e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 3.035415449656087006e-01 -5.126252390384353051e-05 -2.216498990295453673e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 4.126211390461415052e-01 -4.416536515496987673e-06 -2.568541490644869139e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 5.608991823739490901e-01 2.503758678897587586e-04 1.956061769192446540e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 7.624618881985674168e-01 4.918656749169389268e-04 5.144650497164965190e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 1.036457440524030327e+00 8.630017945376540532e-04 1.204955530484029189e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 1.408915045649939968e+00 1.548826541202879929e-03 2.885591649716780574e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 1.915217671509155561e+00 4.017003747676999720e-02 1.000000000000000000e+00 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 1.915217671509155561e+00 2.603463381689461009e+00 8.667037883897840385e-04 2.905867660905381289e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 3.539034586317788000e-02 -7.157124568553629692e-05 -5.013443748466363319e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 4.810809282451224134e-02 2.013413008382248376e-04 1.933927896466226066e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 6.539604343397804886e-02 2.286011091967049980e-04 2.979541657818709382e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 8.889652958014769568e-02 5.253426326024598897e-05 9.270562374143653979e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 1.208420656116956649e-01 1.120800161424721188e-05 2.665398095296835733e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.030000000000000071e+01 2.603463381689461009e+00 1.642674341762205836e-01 -6.483846312888949157e-06 -2.079844169584803154e-05 9.708287439144076547e-01
