3728.935 19.527 0.019 19.978 0.022 19.937 0.028 20.110 0.060
3729.951 19.535 0.011 19.978 0.012 19.937 0.048 20.188 0.051
3729.984 19.487 0.015 19.911 0.017 19.938 0.022 20.226 0.046
3730.951 19.441 0.019 19.880 0.023 19.898 0.029 20.165 0.061
3731.853 19.537 0.018 19.981 0.021 19.944 0.027 20.280 0.058
3734.918 19.559 0.011 20.002 0.012 19.984 0.042 20.206 0.044
3736.018 19.516 0.011 19.944 0.012 19.924 0.024 20.140 0.026
3736.902 19.555 0.011 19.961 0.012 19.960 0.023 20.162 0.024
3737.923 19.547 0.012 19.975 0.014 19.965 0.026 20.159 0.029
3738.961 19.529 0.014 19.970 0.018 19.952 0.030 20.147 0.036
3740.033 19.525 0.016 19.985 0.018 19.994 0.023 20.171 0.049
3740.910 19.587 0.011 20.009 0.012 20.036 0.021 20.186 0.023
3742.992 19.542 0.013 19.984 0.015 19.970 0.019 20.177 0.040
3743.772 19.445 0.018 19.975 0.028 19.851 0.061 20.008 0.077
3743.976 19.586 0.011 20.007 0.012 20.042 0.054 20.152 0.056
3745.931 19.526 0.014 19.976 0.017 19.956 0.072 20.105 0.085
3745.970 19.545 0.017 19.948 0.019 19.924 0.024 20.106 0.051
3747.024 19.579 0.012 19.976 0.012 20.022 0.037 20.099 0.038
3749.000 19.577 0.010 19.962 0.014 20.087 0.023 20.134 0.026
3752.918 19.569 0.017 19.962 0.024 20.034 0.028 20.198 0.035
3753.950 19.518 0.032 19.884 0.038 19.910 0.048 20.098 0.102
3755.897 19.523 0.028 19.935 0.033 19.904 0.042 20.094 0.089
3756.929 19.580 0.012 19.945 0.012 19.959 0.023 20.078 0.024
3757.884 19.583 0.011 19.935 0.011 19.940 0.044 20.072 0.046
3757.892 19.541 0.018 19.940 0.021 19.893 0.027 20.179 0.056
3758.916 19.583 0.011 19.922 0.011 19.921 0.036 20.080 0.037
3758.937 19.578 0.016 19.908 0.018 19.894 0.023 20.164 0.048
3764.885 19.548 0.015 19.943 0.017 19.880 0.022 20.196 0.046
3766.051 19.620 0.016 20.006 0.018 19.863 0.023 20.112 0.049
3766.906 19.601 0.012 19.951 0.014 19.883 0.018 20.153 0.037
3767.858 19.626 0.014 19.966 0.016 19.884 0.020 20.174 0.042
3768.842 19.618 0.014 19.894 0.016 19.874 0.020 20.147 0.042
3770.792 19.626 0.011 19.926 0.013 19.855 0.019 20.036 0.022
3771.772 19.568 0.016 19.828 0.020 19.787 0.045 19.977 0.058
3772.758 19.559 0.030 20.038 0.047 19.906 0.044 19.910 0.050
3773.722 19.625 0.014 19.932 0.018 19.879 0.024 20.031 0.030
3775.952 19.655 0.035 19.847 0.042 19.833 0.045 20.060 0.060
3776.938 19.617 0.022 19.885 0.028 19.841 0.064 19.850 0.072
3786.858 19.601 0.017 19.986 0.020 19.901 0.026 20.133 0.054
3787.802 19.621 0.013 19.941 0.016 19.943 0.020 20.077 0.042
